Date,Open,High,Low,Close,Volume
2020-05-20,51.1764,51.7144,51.1115,51.4825,29000.0
2020-05-21,51.3712,51.566,50.6569,50.963,39900.0
2020-05-22,50.8888,51.1578,50.5549,51.1578,15900.0
2020-05-26,52.1318,52.206,51.5289,51.5752,155900.0
2020-05-27,51.8906,52.206,50.7033,52.1875,73700.0
2020-05-28,52.206,52.8739,52.0669,52.1133,25800.0
2020-05-29,52.271,53.1058,51.8535,53.0594,49500.0
2020-06-01,52.7811,53.4026,52.7811,53.2635,36500.0
2020-06-02,53.4583,53.6995,53.0038,53.6995,51500.0
2020-06-03,53.987,54.5343,53.987,54.3766,68600.0
2020-06-04,54.3859,54.59,53.7366,54.0612,49900.0
2020-06-05,54.9332,55.6011,54.7291,55.3692,76000.0
2020-06-08,55.6382,55.9072,55.2486,55.8701,45800.0
2020-06-09,55.6753,55.6939,55.23,55.4527,36100.0
2020-06-10,55.731,55.8608,55.1373,55.5733,36900.0
2020-06-11,54.2375,54.423,52.4194,52.4472,105500.0
2020-06-12,53.5511,53.9407,52.0854,53.1429,46500.0
2020-06-15,52.002,53.8294,51.9556,53.8108,17800.0
2020-06-16,55.2486,55.3043,53.8757,54.7662,62900.0
2020-06-17,55.0724,55.2115,54.7291,54.8497,22200.0
2020-06-18,54.5529,55.0353,54.5529,55.0353,17400.0
2020-06-19,55.5918,55.6567,54.6364,55.0816,465200.0
2020-06-22,55.0445,55.3321,54.6549,55.2672,24800.0
2020-06-23,55.7307,55.9537,55.4427,55.4427,35900.0
2020-06-24,55.1083,55.2012,53.7984,54.0864,45500.0
2020-06-25,53.9842,54.6159,53.5197,54.5509,51600.0
2020-06-26,54.458,54.7646,53.7055,53.7519,53700.0
2020-06-29,53.8634,54.2908,53.3525,54.2908,77500.0
2020-06-30,54.393,55.4613,54.393,55.2848,102900.0
2020-07-01,55.3963,55.7121,55.0433,55.4985,84700.0
2020-07-02,56.0373,56.316,55.8887,55.963,35000.0
2020-07-06,56.892,57.2171,56.669,56.9663,46000.0
